,user_id,comments,CPD,CB,EWC,Exec,FWE,SP,RE,Sup,SW,TEPE,VMG,OTH
310,194763-735972,"""Improvements to office configuration to mitigate noise/distraction from adjacent teams and common areas to improve focus and efficiency.""",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
311,195034-477404,"I feel that the work processes are complicated and take too much time to complete. We need to work towards increasing efficiency and time management… Too many software platforms not working together are used in my work and slowing down the processes. We need a single software having access to all the information necessary for issuing a permit or an inspection report, for communication with proponents, FN, including for sending letters.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
312,173214-291432,"It would be great if the volume of work could decrease, so we don't always have to be in the survival mode, rushing from one thing to the other.   It would be fantastic to actually be able to calmly do some research to make the best decision possible.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
313,174277-995996,More realistic workloads and deadlines…Better planning so everything isn't done in a rush in the two months before fiscal year end.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
314,175008-835092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,178832-854356,"Better understanding from Senior Executive regarding the complexities and challenges faced by the individual organizational units in fulfilling the Ministry Service Plans and objectives. Walk a mile in a line worker’s shoes to have an appreciation for what they do, challenges they face and why.",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
316,180765-617214,"More timely communication from Executives would be much appreciated, in lieu of last minutes tasks.  It would be nice to put faces to the names of Executives in the divisions and the ministry level .",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
317,180875-080308,Our facilities were built in [date] and don't support a modern approach to service delivery.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
318,181462-681452,"My organization needs to hire at least one full time employee, possibly two, for my immediate work area instead of relying on contractors that were to be a temporary situation.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
319,182847-314988,"Better, up-to-date tools for employees. It is so frustrating to be prevented from doing your best work by the outdated technology you're given. Nothing fancy, just mobile devices that are actually easily portable, Wi-Fi that works throughout entire building… collaboration tools that can be used with people outside government, online meeting software that doesn't have constant technical glitches, being able to get a workstation replaced when yours stops working properly (which right now takes forever or is virtually impossible), changing jobs without 3 days of no computer or email access, etc. Every public servant I know wants to do great work and will, if you'll just give them what they need to do it.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
320,184069-313766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,184176-335304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,185660-258784,"To better understand the organization, how areas interact with each other, I have been curious about the overall organization chart for the branch, but there doesn't seem to be one.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
323,185699-188038,We must be able to get approval to hire an appropriate number of extra staff before taking on a considerable number of new projects in addition to keeping up with daily client orders.  At present staff are in more of a reactive mode than proactive mode which leads to stress and mistakes being made.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
324,185703-799866,The constant changing priorities are so hard to keep up with. Management should get together and be on the same page with competing priorities instead of the constant struggle back & forth. So much time is wasted flipping from one urgent priority to another and back again.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
325,185975-083866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,186492-558096,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,187027-394502,Allow for additional resources to meet requirements which will reduce workload and increase performance.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
328,187198-981632,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,187206-713226,"Eliminate the use of targets and quotas as a performance measurement, and the subsequent shaming that occurs when targets and quotas are not met.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
330,187214-851746,"I would like to see Managers do more, be more involved in helping staff to figure out a career path.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
331,187270-329324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,187528-998618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,187653-789258,"More opportunity in rural BC and outside of Victoria and Lower Mainland. I live in Northern BC and not many opportunities for advancement in my community - I will have to move, but that is not a good option for me.  More virtual positions and more virtual TA's would be great to broaden my horizons.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
334,188459-095812,More investment in staff training.  Employees are the most valuable asset within any company.  Taking the time and effort to maintain an employee's skills is smart and effective investment.  I hope to see training opportunities a priority in the near future.  Providing the employee with the ability to attend conferences related to their job is essential.  Cuts to employment training opportunities have effectively increased risk for employee's to be effective and stimulate growth in their chosen field.,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
335,189114-246672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,189236-188830,"It's tough to retain part-time ‘as and when required’ employees. We hire them, train them and then they move on.  It takes long time to fill that vacant position.  The remaining staff's workload increases which is stressful. We need more relief budget so we can assist other offices when these staffing shortages result and become a burden on remaining staff.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
337,189547-622862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,189997-411734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,190001-752278,"Strong and consistent leadership…There is no consistency as each person comes in with different ideas and wanting to change process, priorities, etc., and it seems as though nothing is ever completed or decisions made. Staff are constantly having to prove their value each time there is a change in Executive, and it is extremely draining.",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
340,190004-329476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,190005-685896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,190006-228464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,190011-789786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,190011-925428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,190012-332354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,190023-726282,"One of the issues is that we are often given work that we are told is a priority and it sits with Executive for a very long time and either doesn't move forward or takes a great deal of time to move forward. It would be nice to receive feedback regarding on what they receive, even if it is just to say this the work is on hold. There seems to be a lot of hurry up and then wait for a long time. One way to alleviate this issue is to re-prioritize what needs to go to Senior Executive.  Some decisions I believe could be delegated to the Executive Director or Director.",-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
347,190037-426124,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,190114-063854,It would be nice to see more of a sense of community at the workplace. More extracurricular activities during work and after working hours to help team building and camaraderie within the organization…,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
349,190161-131628,Be more realistic by understanding the organization's capabilities and capacity for change before setting vision and goals.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
350,190289-042034,"I would really appreciate some attention for my and my team's work environment. We sit in a very, very noisy space, where it is open to the noise of our entire building. It is difficult to concentrate. Our space is wide open about two and a half stories above us, so lighting levels and temperature fluctuate wildly. I love my job very much, but this is by far the worst space I've had. It is the only thing that would make me consider moving to a different position, or outside of government.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
351,190308-710124,"Implement a training / orientation program for new employees, i.e. a kind of passport to learning to ensure that all new staff receives consistent training.",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
352,190324-715880,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,190499-965344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,190661-650608,Confirm governance roles and responsibilities in the program area to clarify who has the authority for different types of decision-making - at all levels.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
355,190734-219078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,190980-951876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,191056-775754,Focus on building culture. We have lots of new and often young staff. ,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
358,191092-856526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,191130-022434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,191804-570100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,191817-727374,"Despite my post-secondary education, I feel trapped in my current career stream. I want to move into [a different area] but the experience requirements for entry level positions disqualify me and I have no idea where I can get this type of experience. It is likely that I am going to be forced to leave the public service in the near future due to a lack of opportunities to gain experience (i.e. job-shadowing, training, etc.).",0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
362,192046-826712,"Better communication from Executive to staff.  Communication doesn't need to be formal and Executives don't have to know all the answers.  An informal update, letting staff know what's happening now, can really go a long way.",-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
363,192101-083512,More space/expansion is very much needed. Currently we are well over capacity in terms of work stations. The constant need to share/needing to borrow work stations can distract from work needed for both myself and colleagues.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
364,192619-371594,To really listen to the feedback provided by employees. Don't ask if you are not willing to listen and/or act on.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
365,192619-914162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,192628-595250,"The heating in our building is often on high which leads to a stuffy, uncomfortable work environment and contributes to higher than normal levels of stress. The heat is not controlled in [location] and not able to be adjusted. This leads to a waste of energy, taxpayer funds and windows have to be opened to provide relief. While this may seem like a small thing to most, as an employee I can say that our team feels the negative effects daily.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
367,192729-241614,Better software to decrease the frequency of service delays caused by program glitches/failures.,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
368,193252-819734,"… Communication between teams and business units needs to be improved. Things are often very segregated with little to no information about other teams, what they do, and who to contact with questions. There is a tendency to create too many silos that prevent open communication and collaboration between units.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
369,193272-894750,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,193729-194438,"The work performed by CITZ is very operational and supportive in nature to other core ministries, thus, the work CITZ does, primarily in IT and Real Estate, is heavily prescribed.  Creating a true vision for the ministry to shape it from an operational to a strategic ministry would help evolve the work we do from supportive to transformative.  It would create engaging and rewarding opportunities and inspire the workforce.",-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
